eps1         u           sigma3       sigma3'      sigma1        sigma1'      p             q
9.4509      623.0067     700.1474      77.1407     798.6503     175.6436     109.9750     98.5029
9.4569      622.9905     700.1312      77.1407     798.6276     175.6371     109.9728     98.4964
9.4613      623.0876     700.0988      77.0112     798.7097     175.6221     109.8815     98.6109
9.4665      623.0391     700.1474      77.1083     798.7129     175.6738     109.9635     98.5655
9.4721      623.1038     700.1474      77.0436     798.7267     175.6228     109.9033     98.5793
9.4783      623.1038     700.1312      77.0274     798.7037     175.5999     109.8849     98.5725
9.4837      623.0876     700.1150      77.0274     798.7015     175.6139     109.8895     98.5865
9.4887      623.0553     700.1150      77.0597     798.7358     175.6806     109.9333     98.6208
9.4947      623.0715     700.1150      77.0435     798.7492     175.6777     109.9216     98.6342
9.4990      623.0715     700.2122      77.1407     798.8614     175.7900     110.0238     98.6493
9.5036      623.0715     700.1474      77.0759     798.7917     175.7202     109.9574     98.6443
9.5080      623.1362     700.1474      77.0112     798.7671     175.6309     109.8844     98.6197
9.5123      623.1524     700.0988      76.9464     798.7932     175.6408     109.8445     98.6944
9.5179      623.1200     700.1474      77.0274     798.8158     175.6958     109.9168     98.6684
9.5229      623.1200     700.1636      77.0436     798.8266     175.7066     109.9312     98.6630
9.5268      623.1524     700.1474      76.9950     798.8260     175.6736     109.8878     98.6786
9.5335      623.1524     700.1474      76.9950     798.8585     175.7061     109.8987     98.7111
9.5387      623.1848     700.1474      76.9626     798.8727     175.6879     109.8710     98.7253
9.5445      623.1200     700.2122      77.0921     798.9112     175.7912     109.9918     98.6991
9.5503      623.2657     700.0988      76.8331     798.8114     175.5457     109.7373     98.7126
9.5548      623.1686     700.1474      76.9788     798.8550     175.6864     109.8813     98.7076
9.5604      623.1848     700.1474      76.9626     798.9085     175.7237     109.8830     98.7611
9.5656      623.2010     700.1636      76.9626     798.9190     175.7180     109.8811     98.7554
9.5710      623.1686     700.1636      76.9950     798.9528     175.7842     109.9247     98.7892
9.5766      623.2010     700.1798      76.9788     798.9033     175.7024     109.8867     98.7236
9.5816      623.2333     700.1798      76.9464     798.8979     175.6645     109.8525     98.7181
9.5862      623.1686     700.2446      77.0760     798.9974     175.8288     109.9936     98.7528
9.5920      623.1848     700.1636      76.9788     798.9101     175.7253     109.8943     98.7465
9.5972      623.2172     700.1636      76.9464     798.9243     175.7071     109.8666     98.7607
9.6023      623.2333     700.2284      76.9950     799.0231     175.7897     109.9266     98.7947
9.6073      623.2819     700.1312      76.8493     798.9006     175.6187     109.7724     98.7694
9.6131      623.2333     700.1474      76.9140     798.8906     175.6573     109.8284     98.7432
9.6179      623.2495     700.2122      76.9626     798.9700     175.7205     109.8819     98.7579
9.6225      623.2172     700.1960      76.9788     798.9488     175.7317     109.8964     98.7529
9.6270      623.2657     700.1636      76.8979     799.0107     175.7450     109.8469     98.8471
9.6322      623.2819     700.1636      76.8817     799.0447     175.7628     109.8420     98.8811
9.6366      623.2495     700.1474      76.8978     799.0039     175.7544     109.8500     98.8565
9.6424      623.3305     700.1636      76.8331     799.0534     175.7229     109.7964     98.8898
9.6490      623.3467     700.2608      76.9141     799.1433     175.7967     109.8749     98.8826
9.6542      623.3305     700.1312      76.8007     799.0279     175.6974     109.7663     98.8967
9.6606      623.3305     700.1798      76.8493     799.0893     175.7588     109.8191     98.9095
9.6658      623.3952     700.1960      76.8007     799.1197     175.7244     109.7753     98.9237
9.6718      623.3305     700.2284      76.8979     799.1653     175.8348     109.8769     98.9369
9.6789      623.3143     700.1312      76.8169     799.1596     175.8453     109.8264     99.0284
9.6851      623.3791     700.1636      76.7845     799.1256     175.7466     109.7719     98.9621
9.6911      623.2657     700.2284      76.9626     799.1838     175.9181     109.9478     98.9555
9.6971      623.3143     700.1636      76.8493     799.0926     175.7783     109.8256     98.9290
9.7040      623.3629     700.1474      76.7845     799.1086     175.7457     109.7716     98.9612
9.7094      623.2981     700.1636      76.8655     799.1189     175.8208     109.8506     98.9553
9.7150      623.3791     700.1636      76.7845     799.1920     175.8130     109.7940     99.0285
9.7202      623.3791     700.1150      76.7359     799.1378     175.7587     109.7435     99.0228
9.7247      623.3629     700.1636      76.8007     799.2012     175.8383     109.8132     99.0376
9.7301      623.4276     700.0988      76.6712     799.1503     175.7227     109.6883     99.0515
9.7345      623.3629     700.2446      76.8817     799.2913     175.9284     109.8973     99.0467
9.7399      623.3467     700.1636      76.8169     799.1647     175.8181     109.8173     99.0011
9.7453      623.4276     700.2122      76.7845     799.2669     175.8392     109.8028     99.0547
9.7502      623.4114     700.1150      76.7036     799.2633     175.8519     109.7530     99.1483
9.7550      623.4276     700.1636      76.7360     799.2472     175.8196     109.7638     99.0836
9.7602      623.4114     700.2122      76.8007     799.3892     175.9777     109.8597     99.1770
9.7646      623.4762     700.1636      76.6874     799.2763     175.8002     109.7250     99.1128
9.7702      623.4438     700.0826      76.6388     799.2090     175.7652     109.6809     99.1264
9.7751      623.3952     700.1474      76.7521     799.2882     175.8929     109.7991     99.1408
9.7826      623.4114     700.1636      76.7521     799.2961     175.8847     109.7963     99.1326
9.7880      623.5248     700.1798      76.6550     799.3460     175.8213     109.7104     99.1663
9.7938      623.3629     700.2284      76.8655     799.4080     176.0452     109.9254     99.1797
9.7984      623.4762     700.1636      76.6874     799.3184     175.8422     109.7390     99.1549
9.8031      623.4924     700.1960      76.7036     799.3654     175.8730     109.7601     99.1694
9.8071      623.4276     700.1798      76.7522     799.3845     175.9568     109.8204     99.2047
9.8116      623.4276     700.2284      76.8007     799.4082     175.9806     109.8607     99.1799
9.8179      623.4600     700.1960      76.7360     799.3888     175.9288     109.8002     99.1928
9.8235      623.5086     700.1960      76.6874     799.4024     175.8939     109.7562     99.2065
9.8282      623.4762     700.1312      76.6550     799.4116     175.9354     109.7485     99.2804
9.8334      623.4762     700.2284      76.7522     799.4635     175.9873     109.8305     99.2351
9.8378      623.5410     700.1474      76.6064     799.4767     175.9357     109.7162     99.3293
9.8426      623.5086     700.1960      76.6874     799.4210     175.9125     109.7624     99.2251
9.8473      623.4762     700.1960      76.7198     799.3762     175.9000     109.7799     99.1802
9.8529      623.5086     700.1798      76.6712     799.4132     175.9046     109.7490     99.2334
9.8571      623.4924     700.1960      76.7036     799.4842     175.9918     109.7997     99.2883
9.8621      623.5733     700.1798      76.6064     799.4230     175.8496     109.6875     99.2432
9.8666      623.5571     700.1474      76.5902     799.4251     175.8680     109.6828     99.2777
9.8710      623.5733     700.2122      76.6388     799.4851     175.9118     109.7298     99.2729
9.8757      623.5571     700.1960      76.6388     799.5032     175.9461     109.7413     99.3073
9.8803      623.5571     700.1960      76.6388     799.5180     175.9609     109.7462     99.3220
9.8849      623.5733     700.1798      76.6064     799.4968     175.9234     109.7121     99.3170
9.8907      623.6219     700.2122      76.5903     799.5821     175.9602     109.7136     99.3700
9.8967      623.5895     700.1474      76.5579     799.5701     175.9805     109.6988     99.4227
9.9015      623.6543     700.1474      76.4931     799.5846     175.9303     109.6388     99.4372
9.9058      623.6219     700.1636      76.5417     799.5762     175.9543     109.6792     99.4126
9.9110      623.6057     700.1960      76.5903     799.6226     176.0169     109.7325     99.4267
9.9166      623.6057     700.1474      76.5417     799.5876     175.9819     109.6884     99.4403
9.9212      623.5895     700.1636      76.5741     799.6384     176.0488     109.7323     99.4748
9.9259      623.6381     700.1312      76.4931     799.6798     176.0417     109.6760     99.5486
9.9305      623.6381     700.1636      76.5255     799.6281     175.9900     109.6803     99.4645
9.9363      623.6057     700.1636      76.5579     799.6612     176.0555     109.7237     99.4976
9.9419      623.5895     700.2122      76.6226     799.7234     176.1338     109.7930     99.5112
9.9484      623.6867     700.1636      76.4769     799.6084     175.9217     109.6252     99.4448
9.9540      623.6867     700.1636      76.4769     799.6417     175.9551     109.6363     99.4781
9.9591      623.7838     700.2122      76.4284     799.7439     175.9601     109.6056     99.5317
9.9649      623.6705     700.1960      76.5255     799.7608     176.0903     109.7138     99.5648
9.9714      623.7028     700.1474      76.4445     799.7051     176.0023     109.6304     99.5577
9.9770      623.6867     700.1798      76.4931     799.7115     176.0249     109.6704     99.5318
9.9830      623.6381     700.2122      76.5741     799.7570     176.1190     109.7557     99.5449
9.9886      623.6381     700.1636      76.5255     799.7023     176.0642     109.7051     99.5387
9.9952      623.7028     700.2122      76.5093     799.8226     176.1197     109.7128     99.6104
10.0019     623.7676     700.1960      76.4284     799.7397     175.9721     109.6096     99.5438
10.0069     623.6867     700.1798      76.4931     799.6983     176.0116     109.6659     99.5185
